year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2013,Claiborne,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Claiborne,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Claiborne,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Claiborne,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Claiborne,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,28,Count,,,No
2013,Claiborne,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,20,Count,,,No
2013,Claiborne,County,Inpatient Stays Involving All Drug Overdose,60,Count,,,No
2013,Claiborne,County,Outpatient Visits Involving All Drug Overdose,97,Count,,,No
2013,Claiborne,County,Inpatient Stays Involving All Stimulant Overdose,1,Count,,,No
2013,Claiborne,County,Outpatient Visits Involving All Stimulant Overdose,7,Count,,,No
2013,Claiborne,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Claiborne,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Claiborne,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Claiborne,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,78,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,64,Rate,,,No
2013,Claiborne,County,Inpatient Stays Involving All Drug Overdose,165,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving All Drug Overdose,309,Rate,,,No
2013,Claiborne,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2013,Claiborne,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Clay,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Clay,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Clay,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Clay,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Clay,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Clay,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Clay,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,5,Count,,,No
2013,Clay,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,1,Count,,,No
2013,Clay,County,Inpatient Stays Involving All Drug Overdose,17,Count,,,No
2013,Clay,County,Outpatient Visits Involving All Drug Overdose,5,Count,,,No
2013,Clay,County,Inpatient Stays Involving All Stimulant Overdose,0,Count,,,No
2013,Clay,County,Outpatient Visits Involving All Stimulant Overdose,2,Count,,,No
2013,Clay,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Clay,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Clay,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Clay,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Clay,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Clay,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Clay,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Clay,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Clay,County,Inpatient Stays Involving All Drug Overdose,191,Rate,,,No
2013,Clay,County,Outpatient Visits Involving All Drug Overdose,,Rate,,,No
2013,Clay,County,Inpatient Stays Involving All Stimulant Overdose,0,Rate,,,No
2013,Clay,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Cocke,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Cocke,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Cocke,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Cocke,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Cocke,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Cocke,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,20,Count,,,No
2013,Cocke,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,14,Count,,,No
2013,Cocke,County,Inpatient Stays Involving All Drug Overdose,57,Count,,,No
2013,Cocke,County,Outpatient Visits Involving All Drug Overdose,85,Count,,,No
2013,Cocke,County,Inpatient Stays Involving All Stimulant Overdose,2,Count,,,No
2013,Cocke,County,Outpatient Visits Involving All Stimulant Overdose,3,Count,,,No
2013,Cocke,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,57,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,46,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving All Drug Overdose,161,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving All Drug Overdose,273,Rate,,,No
2013,Cocke,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2013,Cocke,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Coffee,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Coffee,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Coffee,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Coffee,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Coffee,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Coffee,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,17,Count,,,No
2013,Coffee,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,19,Count,,,No
2013,Coffee,County,Inpatient Stays Involving All Drug Overdose,95,Count,,,No
2013,Coffee,County,Outpatient Visits Involving All Drug Overdose,138,Count,,,No
2013,Coffee,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,No
2013,Coffee,County,Outpatient Visits Involving All Stimulant Overdose,5,Count,,,No
2013,Coffee,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,29,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,39,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving All Drug Overdose,179,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving All Drug Overdose,281,Rate,,,No
2013,Coffee,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2013,Coffee,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Crockett,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Crockett,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Crockett,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Crockett,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Crockett,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Crockett,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,3,Count,,,No
2013,Crockett,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,2,Count,,,No
2013,Crockett,County,Inpatient Stays Involving All Drug Overdose,15,Count,,,No
2013,Crockett,County,Outpatient Visits Involving All Drug Overdose,34,Count,,,No
2013,Crockett,County,Inpatient Stays Involving All Stimulant Overdose,0,Count,,,No
2013,Crockett,County,Outpatient Visits Involving All Stimulant Overdose,2,Count,,,No
2013,Crockett,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving All Drug Overdose,106,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving All Drug Overdose,259,Rate,,,No
2013,Crockett,County,Inpatient Stays Involving All Stimulant Overdose,0,Rate,,,No
2013,Crockett,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,15,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,19,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving All Drug Overdose,63,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving All Drug Overdose,104,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving All Stimulant Overdose,4,Count,,,No
2013,Cumberland,County,Outpatient Visits Involving All Stimulant Overdose,2,Count,,,No
2013,Cumberland,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,28,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,38,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving All Drug Overdose,116,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving All Drug Overdose,220,Rate,,,No
2013,Cumberland,County,Inpatient Stays Involving All Stimulant Overdose,,Rate,,,No
2013,Cumberland,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Davidson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Davidson,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Davidson,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Davidson,County,Inpatient Stays Involving Heroin Overdose,16,Count,,,No
2013,Davidson,County,Outpatient Visits Involving Heroin Overdose,36,Count,,,No
2013,Davidson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,138,Count,,,No
2013,Davidson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,113,Count,,,No
2013,Davidson,County,Inpatient Stays Involving All Drug Overdose,809,Count,,,No
2013,Davidson,County,Outpatient Visits Involving All Drug Overdose,1121,Count,,,No
2013,Davidson,County,Inpatient Stays Involving All Stimulant Overdose,52,Count,,,No
2013,Davidson,County,Outpatient Visits Involving All Stimulant Overdose,40,Count,,,No
2013,Davidson,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving Heroin Overdose,2,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving Heroin Overdose,5,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,20,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,16,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving All Drug Overdose,120,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving All Drug Overdose,169,Rate,,,No
2013,Davidson,County,Inpatient Stays Involving All Stimulant Overdose,8,Rate,,,No
2013,Davidson,County,Outpatient Visits Involving All Stimulant Overdose,6,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Decatur,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,Decatur,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,Decatur,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,Decatur,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,Decatur,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,Decatur,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,3,Count,,,No
2013,Decatur,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,2,Count,,,No
2013,Decatur,County,Inpatient Stays Involving All Drug Overdose,9,Count,,,No
2013,Decatur,County,Outpatient Visits Involving All Drug Overdose,25,Count,,,No
2013,Decatur,County,Inpatient Stays Involving All Stimulant Overdose,0,Count,,,No
2013,Decatur,County,Outpatient Visits Involving All Stimulant Overdose,1,Count,,,No
2013,Decatur,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving Cocaine Overdose,0,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving Cocaine Overdose,0,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving Heroin Overdose,0,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving Heroin Overdose,0,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving All Drug Overdose,,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving All Drug Overdose,243,Rate,,,No
2013,Decatur,County,Inpatient Stays Involving All Stimulant Overdose,0,Rate,,,No
2013,Decatur,County,Outpatient Visits Involving All Stimulant Overdose,,Rate,,,No
2013,DeKalb,County,Inpatient Stays Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,DeKalb,County,Outpatient Visits Involving Amphetamine Overdose (Including Methamphetamine),0,Count,,,No
2013,DeKalb,County,Inpatient Stays Involving Cocaine Overdose,0,Count,,,No
2013,DeKalb,County,Outpatient Visits Involving Cocaine Overdose,0,Count,,,No
2013,DeKalb,County,Inpatient Stays Involving Heroin Overdose,0,Count,,,No
2013,DeKalb,County,Outpatient Visits Involving Heroin Overdose,0,Count,,,No
2013,DeKalb,County,Inpatient Stays Involving All Opioid Overdose Excluding Heroin,10,Count,,,No
2013,DeKalb,County,Outpatient Visits Involving All Opioid Overdose Excluding Heroin,7,Count,,,No
2013,DeKalb,County,Inpatient Stays Involving All Drug Overdose,45,Count,,,No
