year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2013,Cumberland,County,All Drug Overdose Deaths,7,Count,,,No
2013,Cumberland,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Cumberland,County,Cocaine Death,0,Rate,,,No
2013,Cumberland,County,Fentanyl Death,0,Rate,,,No
2013,Cumberland,County,Heroin Death,0,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Cumberland,County,All Drug Overdose Deaths,,Rate,,,No
2013,Cumberland,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2013,Davidson,County,Stimulant Death,39,Count,,,No
2013,Davidson,County,Benzodiazepine Death,60,Count,,,No
2013,Davidson,County,Cocaine Death,31,Count,,,No
2013,Davidson,County,Fentanyl Death,7,Count,,,No
2013,Davidson,County,Heroin Death,12,Count,,,No
2013,Davidson,County,Opioid Death,76,Count,,,No
2013,Davidson,County,All Opioids,98,Count,,,No
2013,Davidson,County,Opioids and Any Stimulant,18,Count,,,No
2013,Davidson,County,All Opioids and Benzodiazepines,58,Count,,,No
2013,Davidson,County,All Drug Overdose Deaths,125,Count,,,No
2013,Davidson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),8,Count,,,No
2013,Davidson,County,Stimulant Death,5,Rate,,,No
2013,Davidson,County,Benzodiazepine Death,8,Rate,,,No
2013,Davidson,County,Cocaine Death,4,Rate,,,No
2013,Davidson,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2013,Davidson,County,Heroin Death,2,Rate,,,No
2013,Davidson,County,Opioid Death,11,Rate,,,No
2013,Davidson,County,All Opioids,14,Rate,,,No
2013,Davidson,County,Opioids and Any Stimulant,2,Rate,,,No
2013,Davidson,County,All Opioids and Benzodiazepines,8,Rate,,,No
2013,Davidson,County,All Drug Overdose Deaths,18,Rate,,,No
2013,Davidson,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2013,Decatur,County,Stimulant Death,0,Count,,,No
2013,Decatur,County,Benzodiazepine Death,1,Count,,,No
2013,Decatur,County,Cocaine Death,0,Count,,,No
2013,Decatur,County,Fentanyl Death,0,Count,,,No
2013,Decatur,County,Heroin Death,0,Count,,,No
2013,Decatur,County,Opioid Death,1,Count,,,No
2013,Decatur,County,All Opioids,1,Count,,,No
2013,Decatur,County,Opioids and Any Stimulant,0,Count,,,No
2013,Decatur,County,All Opioids and Benzodiazepines,1,Count,,,No
2013,Decatur,County,All Drug Overdose Deaths,2,Count,,,No
2013,Decatur,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Decatur,County,Stimulant Death,0,Rate,,,No
2013,Decatur,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Decatur,County,Cocaine Death,0,Rate,,,No
2013,Decatur,County,Fentanyl Death,0,Rate,,,No
2013,Decatur,County,Heroin Death,0,Rate,,,No
2013,Decatur,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Decatur,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Decatur,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Decatur,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Decatur,County,All Drug Overdose Deaths,,Rate,,,No
2013,Decatur,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,DeKalb,County,Stimulant Death,0,Count,,,No
2013,DeKalb,County,Benzodiazepine Death,2,Count,,,No
2013,DeKalb,County,Cocaine Death,0,Count,,,No
2013,DeKalb,County,Fentanyl Death,0,Count,,,No
2013,DeKalb,County,Heroin Death,0,Count,,,No
2013,DeKalb,County,Opioid Death,3,Count,,,No
2013,DeKalb,County,All Opioids,3,Count,,,No
2013,DeKalb,County,Opioids and Any Stimulant,0,Count,,,No
2013,DeKalb,County,All Opioids and Benzodiazepines,2,Count,,,No
2013,DeKalb,County,All Drug Overdose Deaths,6,Count,,,No
2013,DeKalb,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,DeKalb,County,Stimulant Death,0,Rate,,,No
2013,DeKalb,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,DeKalb,County,Cocaine Death,0,Rate,,,No
2013,DeKalb,County,Fentanyl Death,0,Rate,,,No
2013,DeKalb,County,Heroin Death,0,Rate,,,No
2013,DeKalb,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,DeKalb,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,DeKalb,County,Opioids and Any Stimulant,0,Rate,,,No
2013,DeKalb,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,DeKalb,County,All Drug Overdose Deaths,,Rate,,,No
2013,DeKalb,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Dickson,County,Stimulant Death,1,Count,,,No
2013,Dickson,County,Benzodiazepine Death,9,Count,,,No
2013,Dickson,County,Cocaine Death,1,Count,,,No
2013,Dickson,County,Fentanyl Death,0,Count,,,No
2013,Dickson,County,Heroin Death,1,Count,,,No
2013,Dickson,County,Opioid Death,9,Count,,,No
2013,Dickson,County,All Opioids,10,Count,,,No
2013,Dickson,County,Opioids and Any Stimulant,1,Count,,,No
2013,Dickson,County,All Opioids and Benzodiazepines,7,Count,,,No
2013,Dickson,County,All Drug Overdose Deaths,16,Count,,,No
2013,Dickson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Dickson,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2013,Dickson,County,Fentanyl Death,0,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Dickson,County,All Opioids,21,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2013,Dickson,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Dickson,County,All Drug Overdose Deaths,32,Rate,,,No
2013,Dickson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Dyer,County,Stimulant Death,0,Count,,,No
2013,Dyer,County,Benzodiazepine Death,1,Count,,,No
2013,Dyer,County,Cocaine Death,0,Count,,,No
2013,Dyer,County,Fentanyl Death,0,Count,,,No
2013,Dyer,County,Heroin Death,0,Count,,,No
2013,Dyer,County,Opioid Death,1,Count,,,No
2013,Dyer,County,All Opioids,2,Count,,,No
2013,Dyer,County,Opioids and Any Stimulant,0,Count,,,No
2013,Dyer,County,All Opioids and Benzodiazepines,1,Count,,,No
2013,Dyer,County,All Drug Overdose Deaths,6,Count,,,No
2013,Dyer,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Dyer,County,Stimulant Death,0,Rate,,,No
2013,Dyer,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Dyer,County,Cocaine Death,0,Rate,,,No
2013,Dyer,County,Fentanyl Death,0,Rate,,,No
2013,Dyer,County,Heroin Death,0,Rate,,,No
2013,Dyer,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Dyer,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Dyer,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Dyer,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Dyer,County,All Drug Overdose Deaths,,Rate,,,No
2013,Dyer,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,East Tennessee,Region,Stimulant Death,10,Count,,,No
2013,East Tennessee,Region,Benzodiazepine Death,19,Count,,,No
2013,East Tennessee,Region,Cocaine Death,6,Count,,,No
2013,East Tennessee,Region,Fentanyl Death,4,Count,,,No
2013,East Tennessee,Region,Heroin Death,0,Count,,,No
2013,East Tennessee,Region,Opioid Death,80,Count,,,No
2013,East Tennessee,Region,All Opioids,106,Count,,,No
2013,East Tennessee,Region,Opioids and Any Stimulant,3,Count,,,No
2013,East Tennessee,Region,All Opioids and Benzodiazepines,18,Count,,,No
2013,East Tennessee,Region,All Drug Overdose Deaths,172,Count,,,No
2013,East Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),5,Count,,,No
2013,East Tennessee,Region,Stimulant Death,1,Rate,,,No
2013,East Tennessee,Region,Benzodiazepine Death,3,Rate,,,No
2013,East Tennessee,Region,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2013,East Tennessee,Region,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2013,East Tennessee,Region,Heroin Death,0,Rate,,,No
2013,East Tennessee,Region,Opioid Death,11,Rate,,,No
2013,East Tennessee,Region,All Opioids,15,Rate,,,No
2013,East Tennessee,Region,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2013,East Tennessee,Region,All Opioids and Benzodiazepines,3,Rate,,,No
2013,East Tennessee,Region,All Drug Overdose Deaths,23,Rate,,,No
2013,East Tennessee,Region,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2013,Fayette,County,Stimulant Death,0,Count,,,No
2013,Fayette,County,Benzodiazepine Death,0,Count,,,No
2013,Fayette,County,Cocaine Death,0,Count,,,No
2013,Fayette,County,Fentanyl Death,0,Count,,,No
2013,Fayette,County,Heroin Death,0,Count,,,No
2013,Fayette,County,Opioid Death,0,Count,,,No
2013,Fayette,County,All Opioids,0,Count,,,No
2013,Fayette,County,Opioids and Any Stimulant,0,Count,,,No
2013,Fayette,County,All Opioids and Benzodiazepines,0,Count,,,No
2013,Fayette,County,All Drug Overdose Deaths,0,Count,,,No
2013,Fayette,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Fayette,County,Stimulant Death,0,Rate,,,No
2013,Fayette,County,Benzodiazepine Death,0,Rate,,,No
2013,Fayette,County,Cocaine Death,0,Rate,,,No
2013,Fayette,County,Fentanyl Death,0,Rate,,,No
2013,Fayette,County,Heroin Death,0,Rate,,,No
2013,Fayette,County,Opioid Death,0,Rate,,,No
2013,Fayette,County,All Opioids,0,Rate,,,No
2013,Fayette,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Fayette,County,All Opioids and Benzodiazepines,0,Rate,,,No
2013,Fayette,County,All Drug Overdose Deaths,0,Rate,,,No
2013,Fayette,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Fentress,County,Stimulant Death,0,Count,,,No
2013,Fentress,County,Benzodiazepine Death,0,Count,,,No
2013,Fentress,County,Cocaine Death,0,Count,,,No
2013,Fentress,County,Fentanyl Death,0,Count,,,No
2013,Fentress,County,Heroin Death,0,Count,,,No
2013,Fentress,County,Opioid Death,0,Count,,,No
2013,Fentress,County,All Opioids,0,Count,,,No
2013,Fentress,County,Opioids and Any Stimulant,0,Count,,,No
2013,Fentress,County,All Opioids and Benzodiazepines,0,Count,,,No
2013,Fentress,County,All Drug Overdose Deaths,0,Count,,,No
2013,Fentress,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Fentress,County,Stimulant Death,0,Rate,,,No
2013,Fentress,County,Benzodiazepine Death,0,Rate,,,No
2013,Fentress,County,Cocaine Death,0,Rate,,,No
2013,Fentress,County,Fentanyl Death,0,Rate,,,No
2013,Fentress,County,Heroin Death,0,Rate,,,No
2013,Fentress,County,Opioid Death,0,Rate,,,No
2013,Fentress,County,All Opioids,0,Rate,,,No
2013,Fentress,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Fentress,County,All Opioids and Benzodiazepines,0,Rate,,,No
2013,Fentress,County,All Drug Overdose Deaths,0,Rate,,,No
2013,Fentress,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Franklin,County,Stimulant Death,4,Count,,,No
2013,Franklin,County,Benzodiazepine Death,7,Count,,,No
2013,Franklin,County,Cocaine Death,1,Count,,,No
2013,Franklin,County,Fentanyl Death,1,Count,,,No
2013,Franklin,County,Heroin Death,0,Count,,,No
2013,Franklin,County,Opioid Death,6,Count,,,No
2013,Franklin,County,All Opioids,6,Count,,,No
2013,Franklin,County,Opioids and Any Stimulant,4,Count,,,No
2013,Franklin,County,All Opioids and Benzodiazepines,6,Count,,,No
2013,Franklin,County,All Drug Overdose Deaths,10,Count,,,No
2013,Franklin,County,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Count,,,No
2013,Franklin,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2013,Franklin,County,Heroin Death,0,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Franklin,County,All Drug Overdose Deaths,26,Rate,,,No
2013,Franklin,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2013,Gibson,County,Stimulant Death,0,Count,,,No
2013,Gibson,County,Benzodiazepine Death,3,Count,,,No
2013,Gibson,County,Cocaine Death,0,Count,,,No
2013,Gibson,County,Fentanyl Death,0,Count,,,No
2013,Gibson,County,Heroin Death,0,Count,,,No
2013,Gibson,County,Opioid Death,3,Count,,,No
2013,Gibson,County,All Opioids,3,Count,,,No
2013,Gibson,County,Opioids and Any Stimulant,0,Count,,,No
2013,Gibson,County,All Opioids and Benzodiazepines,3,Count,,,No
2013,Gibson,County,All Drug Overdose Deaths,3,Count,,,No
2013,Gibson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Gibson,County,Stimulant Death,0,Rate,,,No
2013,Gibson,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Gibson,County,Cocaine Death,0,Rate,,,No
2013,Gibson,County,Fentanyl Death,0,Rate,,,No
2013,Gibson,County,Heroin Death,0,Rate,,,No
2013,Gibson,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Gibson,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Gibson,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Gibson,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Gibson,County,All Drug Overdose Deaths,,Rate,,,No
2013,Gibson,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Giles,County,Stimulant Death,1,Count,,,No
2013,Giles,County,Benzodiazepine Death,4,Count,,,No
2013,Giles,County,Cocaine Death,1,Count,,,No
2013,Giles,County,Fentanyl Death,0,Count,,,No
2013,Giles,County,Heroin Death,0,Count,,,No
2013,Giles,County,Opioid Death,5,Count,,,No
2013,Giles,County,All Opioids,5,Count,,,No
2013,Giles,County,Opioids and Any Stimulant,1,Count,,,No
2013,Giles,County,All Opioids and Benzodiazepines,4,Count,,,No
2013,Giles,County,All Drug Overdose Deaths,7,Count,,,No
2013,Giles,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Giles,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2013,Giles,County,Fentanyl Death,0,Rate,,,No
2013,Giles,County,Heroin Death,0,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2013,Giles,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2013,Giles,County,All Drug Overdose Deaths,,Rate,,,No
2013,Giles,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Grainger,County,Stimulant Death,1,Count,,,No
2013,Grainger,County,Benzodiazepine Death,0,Count,,,No
2013,Grainger,County,Cocaine Death,0,Count,,,No
2013,Grainger,County,Fentanyl Death,0,Count,,,No
2013,Grainger,County,Heroin Death,0,Count,,,No
2013,Grainger,County,Opioid Death,0,Count,,,No
2013,Grainger,County,All Opioids,1,Count,,,No
2013,Grainger,County,Opioids and Any Stimulant,0,Count,,,No
2013,Grainger,County,All Opioids and Benzodiazepines,0,Count,,,No
2013,Grainger,County,All Drug Overdose Deaths,4,Count,,,No
2013,Grainger,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,No
2013,Grainger,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2013,Grainger,County,Benzodiazepine Death,0,Rate,,,No
2013,Grainger,County,Cocaine Death,0,Rate,,,No
2013,Grainger,County,Fentanyl Death,0,Rate,,,No
2013,Grainger,County,Heroin Death,0,Rate,,,No
2013,Grainger,County,Opioid Death,0,Rate,,,No
2013,Grainger,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Grainger,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Grainger,County,All Opioids and Benzodiazepines,0,Rate,,,No
2013,Grainger,County,All Drug Overdose Deaths,,Rate,,,No
2013,Grainger,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2013,Greene,County,Stimulant Death,0,Count,,,No
2013,Greene,County,Benzodiazepine Death,1,Count,,,No
2013,Greene,County,Cocaine Death,0,Count,,,No
2013,Greene,County,Fentanyl Death,0,Count,,,No
2013,Greene,County,Heroin Death,0,Count,,,No
2013,Greene,County,Opioid Death,2,Count,,,No
2013,Greene,County,All Opioids,2,Count,,,No
2013,Greene,County,Opioids and Any Stimulant,0,Count,,,No
2013,Greene,County,All Opioids and Benzodiazepines,0,Count,,,No
2013,Greene,County,All Drug Overdose Deaths,14,Count,,,No
2013,Greene,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2013,Greene,County,Stimulant Death,0,Rate,,,No
2013,Greene,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2013,Greene,County,Cocaine Death,0,Rate,,,No
2013,Greene,County,Fentanyl Death,0,Rate,,,No
2013,Greene,County,Heroin Death,0,Rate,,,No
2013,Greene,County,Drug Overdose Deaths Involving Prescription Opioids,,Rate,,,No
2013,Greene,County,Drug Overdose Deaths Involving All Opioids,,Rate,,,No
2013,Greene,County,Opioids and Any Stimulant,0,Rate,,,No
2013,Greene,County,All Opioids and Benzodiazepines,0,Rate,,,No
2013,Greene,County,All Drug Overdose Deaths,19,Rate,,,No
2013,Greene,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2013,Grundy,County,Stimulant Death,1,Count,,,No
2013,Grundy,County,Benzodiazepine Death,4,Count,,,No
2013,Grundy,County,Cocaine Death,0,Count,,,No
2013,Grundy,County,Fentanyl Death,1,Count,,,No
2013,Grundy,County,Heroin Death,0,Count,,,No
2013,Grundy,County,Opioid Death,3,Count,,,No
2013,Grundy,County,All Opioids,3,Count,,,No
2013,Grundy,County,Opioids and Any Stimulant,1,Count,,,No
2013,Grundy,County,All Opioids and Benzodiazepines,3,Count,,,No
2013,Grundy,County,All Drug Overdose Deaths,5,Count,,,No
2013,Grundy,County,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,,,No
